"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward"
"1","0","2302","10.0","395.0","93.02537441253662","0.49","16025.0","0.256","-1.10675","-0.064","0.0003125","0.08212890625","-0.005"
"1","0","2303","10.0","395.0","93.04278945922852","0.49","16028.0","1.274","-1.35125","-0.3025","-0.00125","0.083984375","-0.005"
"1","0","2304","10.0","395.0","93.04278945922852","0.49","16028.0","1.274","-1.35125","-0.3025","-0.00125","0.083984375","-0.005"
"1","0","2305","10.0","395.0","93.12986469268799","0.49","16043.0","-0.3995","-0.46575","-0.126125","-0.00125","0.0837890625","-0.005"
"1","0","2306","10.0","395.0","93.14727973937988","0.48","16046.0","1.42725","-1.2595","-0.3995","-0.0003125","0.0827734375","-0.005"
"1","0","2307","10.0","395.0","93.16469478607178","0.48","16049.0","1.533","-1.58775","-0.096375","-1.953125e-05","0.083984375","-0.005"
"1","0","2308","10.0","395.0","93.18210983276367","0.48","16052.0","1.6515","-1.3435","-1.56275","-0.0003125","0.08421875","-0.005"
"1","0","2309","10.0","395.0","93.26918506622314","0.48","16067.0","1.17125","-1.77875","-0.3345","-0.0003125","0.0836328125","-0.005"
"1","0","2310","10.0","394.0","93.28079509735107","0.46","16069.0","1.65175","-1.35875","-1.273625","-7.8125e-05","0.0848828125","-0.005"
"1","0","2311","10.0","394.0","93.28660011291504","0.46","16070.0","1.65175","-1.35875","-1.273625","-7.8125e-05","0.0848828125","-0.005"
"1","0","2312","10.0","393.0","93.37367534637451","0.46","16085.0","1.7165","-1.092","-1.9755","0.00125","0.0825390625","-0.005"
"1","0","2313","10.0","393.0","93.3910903930664","0.46","16088.0","1.2305","-1.129625","-1.25225","-0.0003125","0.081640625","-0.005"
"1","0","2314","10.0","393.0","93.4085054397583","0.48","16091.0","1.19825","-1.603","-1.5975","-0.00125","0.084765625","-0.005"
"1","0","2315","10.0","393.0","93.51299571990967","0.48","16109.0","1.085","-1.588","-1.30525","0.00125","0.0819921875","-0.005"
"1","0","2316","10.0","393.0","93.53041076660156","0.48","16112.0","1.7055","-1.4505","-1.3385","-0.00125","0.0833984375","-0.005"
"1","0","2317","10.0","394.0","93.63490104675293","0.48","16130.0","4.4155","-1.6795","-1.2415","0.0003125","0.0833203125","-0.005"
"1","0","2318","10.0","394.0","93.65231609344482","0.48","16133.0","1.94325","-1.206","-0.46425","-0.0003125","0.08328125","-0.005"
"1","0","2319","10.0","394.0","93.77422142028809","0.48","16154.0","1.67875","-1.76325","-0.256","-0.0003125","0.0833984375","-0.005"
"1","0","2320","10.0","394.0","93.78002643585205","0.46","16155.0","4.437","-4.8855","-0.099125","-0.0003125","0.0839453125","-0.005"
"1","0","2321","10.0","395.0","93.79163646697998","0.47","16157.0","1.54925","-1.024","-0.30775","-0.00125","0.08201171875","-0.005"
"1","0","2322","10.0","395.0","93.89612674713135","0.46","16175.0","1.14975","-1.58775","-0.3185","-0.0003125","0.081484375","-0.005"
"1","0","2323","10.0","395.0","93.91354179382324","0.48","16178.0","4.6205","-1.4505","-0.475","-0.00125","0.083046875","-0.005"
"1","0","2324","10.0","395.0","94.02964210510254","0.48","16198.0","2.04575","-1.72525","-0.4805","0.0003125","0.0820703125","-0.005"
"1","0","2325","10.0","395.0","94.0354471206665","0.48","16199.0","2.04575","-1.72525","-0.4805","0.0003125","0.0820703125","-0.005"
"1","0","2326","10.0","395.0","94.0528621673584","0.47","16202.0","4.8255","-1.092","-0.3995","-0.0003125","0.083359375","-0.005"
"1","0","2327","10.0","395.0","94.15735244750977","0.46","16220.0","1.7275","-1.687","-1.166","-0.00125","0.08046875","-0.005"
"1","0","2328","10.0","395.0","94.16315746307373","0.45","16221.0","1.3225","-4.351","0.109875","0.0003125","0.083046875","-0.005"
"1","0","2329","10.0","395.0","94.17476749420166","0.45","16223.0","1.433875","-5.038","0.096375","-0.0003125","0.0832421875","-0.005"
"1","0","2330","10.0","395.0","94.19218254089355","0.45","16226.0","1.4575","-6.3665","0.256","-7.8125e-05","0.08197265625","-0.005"
"1","0","2331","10.0","395.0","94.27925777435303","0.45","16241.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2332","10.0","395.0","94.29667282104492","0.45","16244.0","6.391","-1.092","0.3885","-0.00125","0.08265625","-0.005"
"1","0","2333","10.0","395.0","94.31408786773682","0.47","16247.0","5.779125","-1.41975","-1.263","-0.00125","0.080546875","-0.005"
"1","0","2334","10.0","395.0","94.40116310119629","0.47","16262.0","5.268","-1.145","-1.5545","0.0003125","0.0837890625","-0.005"
"1","0","2335","10.0","395.0","94.41857814788818","0.47","16265.0","5.0415","-4.901","-0.43725","-0.00125","0.083046875","-0.005"
"1","0","2336","10.0","394.0","94.43599319458008","0.46","16268.0","1.738","-4.168","-0.43175","-0.0003125","0.0835546875","-0.005"
"1","0","2337","10.0","395.0","94.54048347473145","0.46","16286.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2338","10.0","395.0","94.55789852142334","0.46","16289.0","6.639","-1.80925","-1.56275","-0.0003125","0.0830078125","-0.005"
"1","0","2339","10.0","395.0","94.57531356811523","0.46","16292.0","4.6855","-1.15275","-1.4705","-0.0003125","0.083671875","-0.005"
"1","0","2340","10.0","395.0","94.59272861480713","0.47","16295.0","1.6085","-5.0535","2.938735877055719e-42","-0.00125","0.082890625","-0.005"
"1","0","2341","10.0","395.0","94.6623888015747","0.47","16307.0","1.6085","-5.0535","2.938735877055719e-42","-0.00125","0.082890625","-0.005"
"1","0","2342","10.0","395.0","94.6798038482666","0.44","16310.0","1.533","-5.5725","-0.064","-0.0003125","0.083359375","-0.005"
