"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward"
"1","0","1249","6.0","396.0","48.303534507751465","0.51","8321.0","0.43175","-6.3205","1.155","-0.00125","0.0831640625","-0.00125"
"1","0","1250","6.0","397.0","48.40802478790283","0.47","8339.0","5.83875","-6.44275","1.2955","-0.00125","0.0805078125","-0.00125"
"1","0","1251","6.0","397.0","48.42543983459473","0.45","8342.0","6.7605","-6.72525","1.22","-0.00125","0.0809375","2.2958874039497803e-43"
"1","0","1252","6.0","398.0","48.44285488128662","0.43","8345.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1253","6.0","396.0","48.460269927978516","0.42","8348.0","6.55825","-6.542","4.329","-0.00125","0.08265625","-0.00125"
"1","0","1254","6.0","397.0","48.529930114746094","0.42","8360.0","7.492","-7.35125","4.75","-0.00125","0.0855078125","-0.00125"
"1","0","1255","6.0","399.0","48.53573513031006","0.4","8361.0","18.266","-7.93125","4.6635","-0.0003125","0.0862109375","0.00125"
"1","0","1256","6.0","399.0","48.54734516143799","0.4","8363.0","18.0935","-8.09925","1.7165","-0.0003125","0.086484375","0.00125"
"1","0","1257","6.0","400.0","48.56476020812988","0.38","8366.0","4.329","-17.328","4.368","-0.0003125","0.08390625","0.00125"
"1","0","1258","6.0","401.0","48.66925048828125","0.35","8384.0","5.63375","-18.87375","6.8225","-0.00125","0.087734375","0.0003125"
"1","0","1259","6.0","403.0","48.686665534973145","0.28","8387.0","-4.6205","-20.275","4.7715","0.00125","0.0816015625","-0.00125"
"1","0","1260","6.0","402.0","48.79115581512451","0.25","8405.0","-1.024","-18.288","1.024","0.00125","0.02","-0.005"
"1","0","1261","6.0","396.0","48.808570861816406","0.34","8408.0","1.8245","-5.58775","-0.064","0.00125","0.0853515625","-0.005"
"1","0","1262","6.0","394.0","48.91306114196777","0.41","8426.0","-4.203875","-5.145","0.35075","0.0003125","0.084453125","-0.00125"
"1","0","1263","6.0","395.0","48.93047618865967","0.43","8429.0","-6.03475","-4.76325","0.28075","0.00125","0.0836328125","-0.005"
"1","0","1264","6.0","396.0","48.94789123535156","0.43","8432.0","-5.171","-5.18325","0.43175","0.0003125","0.0827734375","-0.005"
"1","0","1265","6.0","395.0","49.05238151550293","0.43","8450.0","-1.9055","-5.35875","-1.17625","0.00125","0.0817578125","-0.005"
"1","0","1266","6.0","397.0","49.069796562194824","0.43","8453.0","7.924","-4.18325","1.52225","0.0003125","0.03990234375","-0.005"
"1","0","1267","6.0","397.0","49.17428684234619","0.43","8471.0","7.179","-7.17475","0.126125","0.0003125","0.0819140625","-0.00125"
"1","0","1268","6.0","397.0","49.191701889038086","0.43","8474.0","7.028","-2.01525","0.256","0.0003125","0.0828515625","-0.00125"
"1","0","1269","6.0","395.0","49.20911693572998","0.46","8477.0","5.126875","0.35925","-0.313","0.00125","0.0813671875","-0.00125"
"1","0","1270","6.0","395.0","49.29619216918945","0.47","8492.0","4.572","-0.4425","-0.46425","0.00125","0.0826171875","-0.00125"
"1","0","1271","6.0","395.0","49.31360721588135","0.49","8495.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1272","6.0","395.0","49.33102226257324","0.5","8498.0","4.436","1.893","-1.614","7.8125e-05","0.0855078125","-0.00125"
"1","0","1273","6.0","394.0","49.34843730926514","0.51","8501.0","17.336","1.03825","-4.4585","0.00125","0.08","-0.00125"
"1","0","1274","6.0","393.0","49.43551254272461","0.51","8516.0","19.3885","-1.038","-1.1875","0.00125","0.092734375","0.00125"
"1","0","1275","6.0","389.0","49.55741786956787","0.51","8537.0","7.9565","6.275","-7.044","0.0003125","0.08296875","-0.0003125"
"1","0","1276","6.0","386.0","49.574832916259766","0.55","8540.0","5.0415","5.44275","-4.2535","0.00125","0.02","-0.00125"
"1","0","1277","6.0","389.0","49.67932319641113","0.58","8558.0","1.0255","6.22125","-1.465","-0.0003125","0.08197265625","-0.00125"
"1","0","1278","6.0","391.0","49.69673824310303","0.58","8561.0","-4.4695","7.38925","0.2915","-0.005","0.0857421875","-0.00125"
"1","0","1279","6.0","393.0","49.71415328979492","0.59","8564.0","-7.1035","6.4045","-1.9215","-0.00125","0.039765625","-0.005"
"1","0","1280","6.0","393.0","49.81864356994629","0.59","8582.0","-4.3615","6.38925","-1.78125","-0.005","0.0387109375","-0.005"
"1","0","1281","6.0","392.0","49.836058616638184","0.59","8585.0","-1.78125","5.76325","-1.738","-0.0003125","0.0816015625","-0.005"
"1","0","1282","6.0","391.0","49.94054889678955","0.57","8603.0","-1.0255","1.71","-0.109875","-0.00125","0.08205078125","-0.005"
"1","0","1283","6.0","392.0","49.957963943481445","0.56","8606.0","0.3025","1.19075","0.367","-0.005","0.0808984375","-0.005"
"1","0","1284","6.0","396.0","50.06245422363281","0.46","8624.0","5.60275","-4.4045","0.3455","-7.8125e-05","0.083359375","-0.00125"
"1","0","1285","6.0","396.0","50.07986927032471","0.46","8627.0","5.446125","-4.29775","0.30775","-0.00125","0.08078125","-0.00125"
"1","0","1286","6.0","396.0","50.0972843170166","0.44","8630.0","7.913","-4.436","1.3765","-0.00125","0.084765625","-0.00125"
"1","0","1287","6.0","397.0","50.20177459716797","0.43","8648.0","7.19","-7.269375","1.06875","-0.00125","0.087734375","-0.00125"
"1","0","1288","6.0","397.0","50.21918964385986","0.41","8651.0","5.4895","-8.084","1.91625","-0.0003125","0.0847265625","0.0003125"
"1","0","1289","6.0","399.0","50.32367992401123","0.36","8669.0","4.94425","-19.817","4.2965","7.8125e-05","0.081640625","-0.00125"
"1","0","1290","6.0","400.0","50.341094970703125","0.35","8672.0","4.92275","-19.4655","4.3505","-0.00125","0.0816015625","-0.00125"
"1","0","1291","6.0","401.0","50.35851001739502","0.3","8675.0","4.8525","-20.275","1.024","-0.0003125","0.03951171875","-0.00125"
"1","0","1292","6.0","400.0","50.375925064086914","0.29","8678.0","7.4815","-19.4505","-1.069","-7.8125e-05","0.02","-0.00125"
"1","0","1293","6.0","393.0","50.46300029754639","0.26","8693.0","0.4425","-18.288","-4.6205","0.00125","0.08171875","-0.0003125"
"1","0","1294","6.0","391.0","50.48041534423828","0.27","8696.0","1.2525","-8.038125","-4.8255","0.00125","0.0813671875","-0.00125"
"1","0","1295","6.0","388.0","50.497830390930176","0.32","8699.0","-6.24525","-5.44275","-6.1805","0.005","0.0838671875","-0.00125"
"1","0","1296","6.0","389.0","50.58490562438965","0.42","8714.0","-4.394","-6.55725","-0.5075","0.005","0.083671875","-0.005"
"1","0","1297","6.0","392.0","50.60232067108154","0.42","8717.0","6.1965","-6.4045","-1.06875","0.005","0.083046875","-0.0003125"
"1","0","1298","6.0","394.0","50.61973571777344","0.42","8720.0","4.6205","-5.3665","1.7705","0.005","0.03982421875","-0.00125"
"1","0","1299","6.0","395.0","50.70681095123291","0.42","8735.0","4.164","-4.2595","4.13425","0.00125","0.081015625","0.00125"
