"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward","Homing Mark","WiaSL Mark"
"1","0","1186","6.0","398.0","47.39795207977295","0.48","8165.0","0.120625","-0.397","0.016","-0.005","0.0832421875","-0.005","0.0","0.0"
"1","0","1187","6.0","395.0","47.502442359924316","0.5","8183.0","7.665","-1.313","-0.4425","-0.00125","0.081953125","-0.008603515625","0.0","0.0"
"1","0","1188","6.0","395.0","47.51985740661621","0.5","8186.0","6.9845","-1.414","-1.56275","-0.005","0.0812890625","-0.005","0.0","0.0"
"1","0","1189","6.0","394.0","47.537272453308105","0.49","8189.0","4.318","-1.12225","-1.835","-0.00125","0.08","-0.005","0.0","0.0"
"1","0","1190","6.0","394.0","47.5546875","0.49","8192.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1191","6.0","393.0","47.64176273345947","0.49","8207.0","4.5015","-4.3055","-1.846","-0.0003125","0.0834375","-0.005","0.0","0.0"
"1","0","1192","6.0","393.0","47.65917778015137","0.45","8210.0","6.693","-7.2215","-1.4035","-0.00125","0.08208984375","-0.008310546875","0.0","0.0"
"1","0","1193","6.0","394.0","47.67659282684326","0.43","8213.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1194","6.0","394.0","47.694007873535156","0.43","8216.0","4.7715","-7.2655","0.38875","-0.00125","0.0854296875","-0.005","0.0","0.0"
"1","0","1195","6.0","394.0","47.763668060302734","0.42","8228.0","4.7715","-6.962","0.30225","-0.005","0.0807421875","-0.005","0.0","0.0"
"1","0","1196","6.0","395.0","47.78108310699463","0.41","8231.0","1.8785","-5.252","0.016","-0.00125","0.0816796875","-0.008291015625","0.0","0.0"
"1","0","1197","6.0","395.0","47.885573387145996","0.43","8249.0","-0.27525","-1.7865","-1.6735","-0.005","0.08046875","-0.005","0.0","0.0"
"1","0","1198","6.0","394.0","47.90298843383789","0.43","8252.0","1.058","-1.4505","-1.45975","-0.00125","0.082578125","-0.008798828125","0.0","0.0"
"1","0","1199","6.0","394.0","47.920403480529785","0.46","8255.0","0.3885","-0.29775","-0.475","-0.00125","0.080234375","-0.008173828125","0.0","0.0"
"1","0","1200","6.0","394.0","47.93781852722168","0.46","8258.0","0.3885","-0.29775","-0.475","-0.00125","0.080234375","-0.008173828125","0.0","0.0"
"1","0","1201","6.0","395.0","48.02489376068115","0.49","8273.0","-0.36175","1.1375","-0.40475","-0.00125","0.0803515625","-0.005","0.0","0.0"
"1","0","1202","6.0","395.0","48.03069877624512","0.51","8274.0","-1.6735","1.87775","-1.2845","-0.00125","0.0832421875","-0.008603515625","0.0","0.0"
"1","0","1203","6.0","395.0","48.04230880737305","0.51","8276.0","-1.6735","1.87775","-1.2845","-0.00125","0.0832421875","-0.008603515625","0.0","0.0"
"1","0","1204","6.0","395.0","48.05972385406494","0.52","8279.0","-1.38725","0.47325","-0.297","-0.00125","0.083203125","-0.005","0.0","0.0"
"1","0","1205","6.0","394.0","48.146799087524414","0.51","8294.0","-1.058","-1.748","-1.9","-0.005","0.0804296875","-0.005","0.0","0.0"
"1","0","1206","6.0","394.0","48.16421413421631","0.51","8297.0","-0.256","-1.64875","-1.45425","-0.00125","0.08193359375","-0.009287109375","0.0","0.0"
"1","0","1207","6.0","393.0","48.28611946105957","0.48","8318.0","5.6715","-2.046","-1.1065","-0.00125","0.0828125","-0.008681640625","0.0","0.0"
"1","0","1208","6.0","394.0","48.40802478790283","0.44","8339.0","1.705625","-4.504","0.112625","-0.00125","0.0807421875","-0.008701171875","0.0","0.0"
"1","0","1209","6.0","395.0","48.4138298034668","0.43","8340.0","1.1875","-4.6565","-1.4165","-0.00125","0.0809375","-0.005","0.0","0.0"
"1","0","1210","6.0","395.0","48.42543983459473","0.43","8342.0","1.1875","-4.6565","-1.4165","-0.00125","0.0809375","-0.005","0.0","0.0"
"1","0","1211","6.0","395.0","48.529930114746094","0.44","8360.0","1.45975","-4.232","0.32375","-0.00125","0.0815625","-0.005","0.0","0.0"
"1","0","1212","6.0","395.0","48.54734516143799","0.45","8363.0","1.668","-1.4505","0.2645","-0.00125","0.0841015625","-0.009208984375","0.0","0.0"
"1","0","1213","6.0","395.0","48.56476020812988","0.45","8366.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1214","6.0","396.0","48.57637023925781","0.47","8368.0","5.681125","-1.71","1.997","-0.00125","0.08390625","-0.009345703125","0.0","0.0"
"1","0","1215","6.0","396.0","48.58217525482178","0.47","8369.0","6.542","-1.72525","0.3455","-0.00125","0.08140625","-0.008681640625","0.0","0.0"
"1","0","1216","6.0","396.0","48.66925048828125","0.47","8384.0","5.747","-1.64125","0.256","-0.005","0.082734375","-0.009033203125","0.0","0.0"
"1","0","1217","6.0","395.0","48.686665534973145","0.48","8387.0","6.38","-0.481","0.099125","-0.00125","0.082109375","-0.005","0.0","0.0"
"1","0","1218","6.0","395.0","48.70408058166504","0.49","8390.0","4.096","-0.2595","-0.32375","-0.00125","0.03990234375","-0.005","0.0","0.0"
"1","0","1219","6.0","395.0","48.79115581512451","0.49","8405.0","7.244","-0.38925","-0.256","-0.00125","0.08265625","-0.005","0.0","0.0"
"1","0","1220","6.0","395.0","48.808570861816406","0.5","8408.0","1.614","-0.004","-0.099125","-0.005","0.0802734375","-0.008876953125","0.0","0.0"
"1","0","1221","6.0","395.0","48.91306114196777","0.5","8426.0","5.65525","1.603","-0.32375","-0.005","0.0825390625","-0.007958984375","0.0","0.0"
"1","0","1222","6.0","395.0","48.93047618865967","0.5","8429.0","5.3115","1.19075","-0.28075","-0.00125","0.08328125","-0.008056640625","0.0","0.0"
"1","0","1223","6.0","395.0","48.94789123535156","0.5","8432.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1224","6.0","395.0","48.96530628204346","0.5","8435.0","4.7715","0.256","-0.064","-0.00125","0.08328125","-0.005","0.0","0.0"
"1","0","1225","6.0","397.0","48.98272132873535","0.5","8438.0","0.5075","-1.603","5.09475","-0.005","0.083671875","-0.0088134765625","0.0","0.0"
"1","0","1226","6.0","399.0","49.034966468811035","0.49","8447.0","1.05025","-4.3815","5.3005","-0.005","0.0828125","-0.005","0.0","0.0"
"1","0","1227","6.0","399.0","49.05238151550293","0.49","8450.0","1.38725","-4.232","4.9335","-0.005","0.0818359375","-0.008388671875","0.0","0.0"
"1","0","1228","6.0","403.0","49.069796562194824","0.42","8453.0","7.114","-4.504","4.3075","-0.00125","0.0391796875","-0.005","0.0","0.0"
"1","0","1229","6.0","403.0","49.08721160888672","0.42","8456.0","7.114","-4.504","4.3075","-0.00125","0.0391796875","-0.005","0.0","0.0"
"1","0","1230","6.0","401.0","49.17428684234619","0.41","8471.0","4.102125","-6.626","1.684","-0.005","0.0808203125","-0.005","0.0","0.0"
"1","0","1231","6.0","398.0","49.191701889038086","0.42","8474.0","1.75425","-5.8465","1.0905","-0.00125","0.0830078125","-0.005","0.0","0.0"
"1","0","1232","6.0","397.0","49.20911693572998","0.43","8477.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1233","6.0","397.0","49.226531982421875","0.42","8480.0","1.35475","-7.0535","0.5075","-0.00125","0.0864453125","-0.005","0.0","0.0"
"1","0","1234","6.0","396.0","49.29619216918945","0.42","8492.0","0.3995","-7.0685","0.120625","-0.00125","0.0903125","-0.005","0.0","0.0"
"1","0","1235","6.0","395.0","49.31360721588135","0.42","8495.0","-0.016","-7.5725","-1.42725","-0.00125","0.0863671875","-0.005","0.0","0.0"
"1","0","1236","6.0","394.0","49.33102226257324","0.41","8498.0","1.765","-5.732","0.30775","-0.0003125","0.0804296875","-0.007529296875","0.0","0.0"
"1","0","1237","6.0","395.0","49.43551254272461","0.42","8516.0","1.024","-4.3665","1.75425","-0.00125","0.080859375","-0.005","0.0","0.0"
"1","0","1238","6.0","399.0","49.452927589416504","0.45","8519.0","2.01325","-4.962","1.247","-0.005","0.02","-0.007548828125","0.0","0.0"
"1","0","1239","6.0","400.0","49.4703426361084","0.44","8522.0","-1.45425","-4.71075","1.1985","-0.00125","0.0805859375","-0.005","0.0","0.0"
"1","0","1240","6.0","399.0","49.55741786956787","0.44","8537.0","0.064","-5.2975","0.49125","-0.00125","0.0808984375","-0.005","0.0","0.0"
"1","0","1241","6.0","397.0","49.574832916259766","0.44","8540.0","4.9335","-1.2365","-1.4195","-0.00125","0.0804296875","-0.005","0.0","0.0"
"1","0","1242","6.0","393.0","49.59224796295166","0.52","8543.0","5.86725","4.5955","-1.193","-0.00125","0.0845703125","-0.007626953125","0.0","0.0"
"1","0","1243","6.0","393.0","49.67932319641113","0.52","8558.0","5.86725","4.5955","-1.193","-0.00125","0.0845703125","-0.007626953125","0.0","0.0"
"1","0","1244","6.0","393.0","49.69673824310303","0.53","8561.0","7.08175","4.977","-1.305125","-0.00125","0.0874609375","-0.005","0.0","0.0"
"1","0","1245","6.0","393.0","49.801228523254395","0.54","8579.0","6.61225","1.7865","-5.88725","-0.005","0.08","-0.005","0.0","0.0"
"1","0","1246","6.0","392.0","49.81864356994629","0.54","8582.0","6.58525","1.6335","-5.7415","-0.005","0.08","-0.008037109375","0.0","0.0"
"1","0","1247","6.0","391.0","49.836058616638184","0.53","8585.0","16.744","1.3435","-5.86575","-0.005","0.0832421875","-0.005","0.0","0.0"
"1","0","1248","6.0","388.0","49.94054889678955","0.54","8603.0","4.8795","6.397","-4.24275","-0.005","0.03833984375","-0.008994140625","0.0","0.0"
"1","0","1249","6.0","389.0","49.957963943481445","0.57","8606.0","4.4155","5.66325","-1.657","-0.005","0.0884765625","-0.005","0.0","0.0"
"1","0","1250","6.0","393.0","50.07986927032471","0.55","8627.0","5.171","1.229","0.064","-0.005","0.0809765625","-0.008154296875","0.0","0.0"
"1","0","1251","6.0","396.0","50.0972843170166","0.51","8630.0","5.87125","1.1605","-1.092","-0.007685546875","0.03849609375","-0.005","0.0","0.0"
"1","0","1252","6.0","396.0","50.20177459716797","0.51","8648.0","5.7255","-0.064","-1.092","-0.005","0.0390234375","-0.005","0.0","0.0"
"1","0","1253","6.0","394.0","50.21918964385986","0.49","8651.0","5.5275","-5.5725","-1.0795","-0.005","0.038515625","-0.005","0.0","0.0"
"1","0","1254","6.0","393.0","50.32367992401123","0.44","8669.0","6.121","-7.771","-1.7275","-0.005","0.08296875","-0.005","0.0","0.0"
"1","0","1255","6.0","394.0","50.341094970703125","0.43","8672.0","6.88225","-4.164","1.22","-0.005","0.085078125","-0.005","0.0","0.0"
"1","0","1256","6.0","395.0","50.35851001739502","0.42","8675.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1257","6.0","396.0","50.375925064086914","0.43","8678.0","5.93225","-4.77875","4.2425","-0.008037109375","0.0918359375","-0.00125","0.0","0.0"
"1","0","1258","6.0","398.0","50.44558525085449","0.43","8690.0","7.35725","-4.794","4.13425","-0.005","0.08","-0.005","0.0","0.0"
"1","0","1259","6.0","398.0","50.46300029754639","0.44","8693.0","5.53275","-5.18325","0.421","-0.00125","0.0918359375","-0.005","0.0","0.0"
"1","0","1260","6.0","396.0","50.58490562438965","0.44","8714.0","4.998125","-6.23675","1.449","-0.0003125","0.0373046875","-0.007705078125","0.0","0.0"
"1","0","1261","6.0","396.0","50.60232067108154","0.44","8717.0","4.9875","-6.12975","1.38175","-0.0003125","0.03873046875","-0.005","0.0","0.0"
"1","0","1262","6.0","398.0","50.61973571777344","0.42","8720.0","-1.61925","-4.436","-1.176375","-0.00125","0.08765625","-0.007626953125","0.0","0.0"
"1","0","1263","6.0","396.0","50.70681095123291","0.42","8735.0","-5.1385","-6.435","-4.096","0.0003125","0.0835546875","-0.007763671875","0.0","0.0"
"1","0","1264","6.0","392.0","50.724225997924805","0.42","8738.0","-5.226","-4.206625","-1.614","-0.00125","0.08015625","-0.005","0.0","0.0"
"1","0","1265","6.0","391.0","50.7416410446167","0.42","8741.0","0.5075","-4.9315","0.256","0.0003125","0.03845703125","-0.005","0.0","0.0"
"1","0","1266","6.0","394.0","50.846131324768066","0.43","8759.0","5.6605","-7.206","4.8255","-0.00125","0.02","-0.005","0.0","0.0"
"1","0","1267","6.0","396.0","50.86354637145996","0.42","8762.0","6.92","-4.2595","4.5235","-0.00125","0.037978515625","-0.008134765625","0.0","0.0"
"1","0","1268","6.0","398.0","50.880961418151855","0.42","8765.0","6.7255","-4.7785","0.256","-0.00125","0.08296875","-0.005","0.0","0.0"
"1","0","1269","6.0","398.0","50.89837646484375","0.42","8768.0","7.708","-1.58775","-0.096375","-0.0003125","0.0859375","-0.007666015625","0.0","0.0"
"1","0","1270","6.0","397.0","50.96803665161133","0.42","8780.0","7.9565","-1.78625","-1.6915","-0.00125","0.0815234375","-0.005","0.0","0.0"
"1","0","1271","6.0","390.0","50.97384166717529","0.47","8781.0","4.998125","-0.064","-7.0385","-0.00125","0.08","-0.005","0.0","0.0"
"1","0","1272","6.0","389.0","50.98545169830322","0.48","8783.0","4.436","0.064","-7.87","-0.00125","0.082734375","-0.005","0.0","0.0"
"1","0","1273","6.0","386.0","51.08994197845459","0.49","8801.0","4.52875","-0.2595","-4.45325","-0.0003125","0.081640625","-0.007783203125","0.0","0.0"
