"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward"
"1","0","2767","5.0","391.0","111.93811511993408","0.54","19283.0","4.383","5.3435","-4.426","-0.0003125","0.03916015625","-0.02"
"1","0","2768","5.0","389.0","111.94392013549805","0.57","19284.0","1.65175","6.351","-1.81375","-0.00125","0.038671875","-0.02"
"1","0","2769","5.0","389.0","111.95553016662598","0.57","19286.0","4.2425","7.13","-1.765","-0.00125","0.0385546875","-0.0212890625"
"1","0","2770","5.0","389.0","112.06002044677734","0.58","19304.0","4.761","6.641","-1.803","-0.00125","0.08015625","-0.0209765625"
"1","0","2771","5.0","390.0","112.07743549346924","0.58","19307.0","4.6315","6.6105","-1.371","-0.0003125","0.0826953125","-0.0205078125"
"1","0","2772","5.0","397.0","112.08904552459717","0.56","19309.0","0.3995","0.256","7.6325","-0.005","0.084921875","-0.005"
"1","0","2773","5.0","397.0","112.09485054016113","0.56","19310.0","0.3995","0.256","7.6325","-0.005","0.084921875","-0.005"
"1","0","2774","5.0","401.0","112.1993408203125","0.53","19328.0","0.41575","-1.94525","5.5595","-0.007939453125","0.08109375","-0.0205078125"
"1","0","2775","5.0","398.0","112.2167558670044","0.44","19331.0","7.492","-5.3205","-1.8675","-0.005","0.08078125","-0.005"
"1","0","2776","5.0","396.0","112.32124614715576","0.43","19349.0","7.082","-5.95425","-1.562625","-0.005","0.08078125","-0.005"
"1","0","2777","5.0","395.0","112.33866119384766","0.43","19352.0","6.9415","-6.22125","-1.5275","-0.005","0.03978515625","-0.009111328125"
"1","0","2778","5.0","393.0","112.35607624053955","0.43","19355.0","1.738","-6.22125","-1.6195","-0.005","0.0391015625","-0.009990234375"
"1","0","2779","5.0","393.0","112.44315147399902","0.42","19370.0","-0.004","-7.777375","-0.256","-0.005","0.0390234375","-0.0216015625"
"1","0","2780","5.0","393.0","112.46056652069092","0.41","19373.0","-0.064","-7.95425","0.064","-0.005","0.03923828125","-0.020078125"
"1","0","2781","5.0","396.0","112.47798156738281","0.3","19376.0","-1.6085","-20.0305","4.13425","-0.00125","0.0891015625","-0.0276953125"
"1","0","2782","5.0","396.0","112.58247184753418","0.27","19394.0","4.572","-21.328","1.75425","-0.005","0.0812109375","-0.0307421875"
"1","0","2783","5.0","397.0","112.59988689422607","0.25","19397.0","5.808","-22.2595","1.9","-0.005","0.0809375","-0.0307421875"
"1","0","2784","5.0","396.0","112.61730194091797","0.23","19400.0","5.43025","-16.977","-1.6915","-0.00125","0.08421875","-0.0258203125"
"1","0","2785","5.0","394.0","112.70437717437744","0.27","19415.0","6.760375","-7.0","-1.024","0.00125","0.081640625","-0.024609375"
"1","0","2786","5.0","393.0","112.72179222106934","0.32","19418.0","5.52725","-7.69475","0.3995","0.00125","0.081015625","-0.02"
"1","0","2787","5.0","399.0","112.8262825012207","0.34","19436.0","4.2065","-19.0975","5.6715","0.0003125","0.02","-0.02"
"1","0","2788","5.0","401.0","112.83208751678467","0.29","19437.0","1.43275","-17.8475","1.092","-0.00125","0.03990234375","-0.0240234375"
"1","0","2789","5.0","401.0","112.8436975479126","0.28","19439.0","-0.2805","-18.3205","1.9215","2.2958874039497803e-43","0.0803125","-0.0258984375"
"1","0","2790","5.0","401.0","112.8436975479126","0.28","19439.0","-0.2805","-18.3205","1.9215","2.2958874039497803e-43","0.0803125","-0.0258984375"
"1","0","2791","5.0","400.0","112.86111259460449","0.26","19442.0","-1.33325","-17.2975","-1.6515","0.0003125","0.03951171875","-0.0242578125"
"1","0","2792","5.0","396.0","112.96560287475586","0.3","19460.0","-7.978","-6.8245","-0.256","0.00125","0.0396484375","-0.02"
"1","0","2793","5.0","394.0","112.98301792144775","0.37","19463.0","-7.7505","-4.71075","0.016","0.00125","0.081796875","-0.0319140625"
"1","0","2794","5.0","395.0","113.10492324829102","0.43","19484.0","6.21825","-4.168","1.382","-0.0003125","0.0397265625","-0.02849609375"
"1","0","2795","5.0","396.0","113.12233829498291","0.44","19487.0","16.69","-4.09925","-1.101","-0.0003125","0.0802734375","-0.0220703125"
"1","0","2796","5.0","394.0","113.20941352844238","0.44","19502.0","6.0455","-1.6185","-1.91075","0.0003125","0.081796875","-0.005"
"1","0","2797","5.0","394.0","113.22682857513428","0.44","19505.0","5.07925","-0.4425","-4.955","0.0003125","0.03974609375","-0.0201953125"
"1","0","2798","5.0","391.0","113.24424362182617","0.51","19508.0","-0.064","1.024","-1.069","0.0003125","0.0806640625","-0.0207421875"
"1","0","2799","5.0","392.0","113.34873390197754","0.52","19526.0","-1.382","4.336","-1.0795","0.00125","0.081484375","-0.005"
"1","0","2800","5.0","392.0","113.36614894866943","0.52","19529.0","4.739","1.1145","-5.2575","0.0003125","0.03947265625","-0.024296875"
"1","0","2801","5.0","392.0","113.38356399536133","0.52","19532.0","6.79025","1.481","-1.91625","0.00125","0.0807421875","-0.0210546875"
"1","0","2802","5.0","391.0","113.4706392288208","0.52","19547.0","5.0145","1.084","-4.096","0.00125","0.080078125","-0.020078125"
"1","0","2803","5.0","390.0","113.4880542755127","0.52","19550.0","4.232","1.10675","-4.504","0.00125","0.0830078125","-0.009521484375"
"1","0","2804","5.0","392.0","113.60995960235596","0.53","19571.0","5.19275","5.1905","0.43175","0.005","0.0849609375","-0.005"
"1","0","2805","5.0","394.0","113.62737464904785","0.56","19574.0","6.374375","4.436","-0.2645","0.00125","0.0854296875","-0.005"
"1","0","2806","5.0","394.0","113.64478969573975","0.57","19577.0","5.97","4.61075","1.1225","0.00125","0.085078125","-0.005"
"1","0","2807","5.0","395.0","113.73186492919922","0.57","19592.0","4.34525","7.6185","1.846","0.0003125","0.0862109375","-0.005"
"1","0","2808","5.0","397.0","113.74347496032715","0.56","19594.0","-1.873","0.4425","5.5105","-0.005","0.02","-0.005"
"1","0","2809","5.0","398.0","113.74927997589111","0.55","19595.0","-4.394","-1.41975","6.2235","-0.005","0.037109375","-0.02"
"1","0","2810","5.0","401.0","113.76089000701904","0.52","19597.0","1.1875","-4.687","5.39775","-0.008994140625","0.0383984375","-0.02"
"1","0","2811","5.0","401.0","113.76669502258301","0.51","19598.0","1.5005","-4.714625","7.7295","-0.005","0.02","-0.02"
"1","0","2812","5.0","402.0","113.87118530273438","0.48","19616.0","8.075","-5.397","-0.475","-0.008037109375","0.081171875","-0.024296875"
"1","0","2813","5.0","396.0","113.88860034942627","0.43","19619.0","-6.31","-5.542","0.4425","-0.007626953125","0.0815625","-0.02"
"1","0","2814","5.0","395.0","113.90601539611816","0.43","19622.0","-7.5785","-5.65575","-0.3995","-0.005","0.080234375","-0.0219140625"
"1","0","2815","5.0","393.0","113.97567558288574","0.44","19634.0","-8.11275","-1.1375","-5.6865","-0.005","0.0373828125","-0.02"
"1","0","2816","5.0","393.0","113.99309062957764","0.45","19637.0","-4.572","-1.35875","-4.1725","-0.007529296875","0.037421875","-0.032890625"
"1","0","2817","5.0","392.0","114.01050567626953","0.46","19640.0","-4.15075","-0.2825","-4.232","-0.005","0.0376953125","-0.0337890625"
"1","0","2818","5.0","387.0","114.02792072296143","0.5","19643.0","5.7415","0.46575","-4.588","0.0003125","0.0396484375","-0.02"
"1","0","2819","5.0","387.0","114.1149959564209","0.5","19658.0","1.9325","0.2595","-4.096","0.00125","0.03935546875","-0.0226953125"
"1","0","2820","5.0","386.0","114.1324110031128","0.5","19661.0","1.9","-0.32825","-4.4045","0.00125","0.0389453125","-0.02052734375"
"1","0","2821","5.0","398.0","114.14982604980469","0.45","19664.0","-5.3655","-4.12225","6.5315","-0.00125","0.0380078125","-0.02"
"1","0","2822","5.0","398.0","114.23690128326416","0.45","19679.0","-5.3655","-4.12225","6.5315","-0.00125","0.0380078125","-0.02"
"1","0","2823","5.0","398.0","114.25431632995605","0.44","19682.0","-1.263","-4.38175","5.214","-0.005","0.03833984375","-0.037890625"
"1","0","2824","5.0","400.0","114.27173137664795","0.44","19685.0","7.33","-4.096","4.588","-0.007666015625","0.03873046875","-0.039765625"
"1","0","2825","5.0","398.0","114.30656147003174","0.43","19691.0","31.13","-7.269375","-1.0795","-0.005","0.088203125","-0.0212890625"
"1","0","2826","5.0","397.0","114.37622165679932","0.43","19703.0","32.3325","-16.565","-1.7815","-0.00125","0.09208984375","-0.005"
"1","0","2827","5.0","395.0","114.39363670349121","0.37","19706.0","30.7025","-19.649","-1.024","-0.00125","0.081015625","-0.009287109375"
"1","0","2828","5.0","394.0","114.4110517501831","0.32","19709.0","27.615","-18.9925","-1.705625","-0.00125","0.08265625","-0.008154296875"
"1","0","2829","5.0","393.0","114.428466796875","0.3","19712.0","16.949","-8.0305","-5.182","0.0003125","0.0862890625","-0.007939453125"
"1","0","2830","5.0","393.0","114.428466796875","0.3","19712.0","16.949","-8.0305","-5.182","0.0003125","0.0862890625","-0.007939453125"
"1","0","2831","5.0","392.0","114.51554203033447","0.3","19727.0","1.61925","-5.481","-1.749","0.00125","0.084140625","-0.008037109375"
"1","0","2832","5.0","402.0","114.63744735717773","0.42","19748.0","1.307875","-6.87","5.4355","-0.00125","0.08","-0.008955078125"
"1","0","2833","5.0","400.0","114.65486240386963","0.41","19751.0","-4.264","-4.61075","1.3495","-7.8125e-05","0.03927734375","-0.02"
"1","0","2834","5.0","400.0","114.759352684021","0.42","19769.0","1.2415","-5.145","1.65175","-0.0003125","0.0391015625","-0.02"
"1","0","2835","5.0","399.0","114.77676773071289","0.42","19772.0","4.5395","-5.0535","6.294","-7.8125e-05","0.03896484375","-0.0300390625"
"1","0","2836","5.0","400.0","114.79418277740479","0.43","19775.0","20.2955","-6.9695","4.18875","-0.00125","0.03865234375","-0.005"
"1","0","2837","5.0","402.0","114.89867305755615","0.42","19793.0","6.569","-6.84725","0.256","-0.005","0.038017578125","-0.005"
"1","0","2838","5.0","399.0","114.91608810424805","0.42","19796.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2839","5.0","394.0","114.92769813537598","0.43","19798.0","-7.10875","-1.206","-6.3315","-7.8125e-05","0.08","-0.009619140625"
"1","0","2840","5.0","394.0","114.93350315093994","0.43","19799.0","-7.10875","-1.206","-6.3315","-7.8125e-05","0.08","-0.009619140625"
"1","0","2841","5.0","390.0","114.96833324432373","0.45","19805.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2842","5.0","390.0","114.96833324432373","0.45","19805.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2843","5.0","387.0","115.02057838439941","0.47","19814.0","-6.6825","5.2825","-16.8315","0.00125","0.03833984375","-0.0263671875"
"1","0","2844","5.0","385.0","115.04379844665527","0.48","19818.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2845","5.0","385.0","115.0554084777832","0.49","19820.0","-0.016","7.878","-7.573","0.005","0.0386328125","-0.0270703125"
"1","0","2846","5.0","384.0","115.0728235244751","0.51","19823.0","1.846","5.93125","-4.8255","0.005","0.03896484375","-0.0247265625"
"1","0","2847","5.0","383.0","115.09023857116699","0.56","19826.0","7.654","6.502875","-7.028","0.005","0.0887109375","-0.0244140625"
"1","0","2848","5.0","384.0","115.10765361785889","0.56","19829.0","4.491","7.21375","-4.232","0.005","0.093046875","-0.0236328125"
"1","0","2849","5.0","384.0","115.14248371124268","0.57","19835.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2850","5.0","387.0","115.15989875793457","0.58","19838.0","7.9995","5.96175","-1.981","0.00125","0.0846484375","-0.0215234375"
"1","0","2851","5.0","392.0","115.17731380462646","0.58","19841.0","-2.0405","5.84725","1.711","-0.00125","0.02","-0.02"
"1","0","2852","5.0","392.0","115.17731380462646","0.58","19841.0","-2.0405","5.84725","1.711","-0.00125","0.02","-0.02"
"1","0","2853","5.0","393.0","115.28180408477783","0.58","19859.0","6.7365","5.4505","1.5545","-0.005","0.02","-0.0344140625"
"1","0","2854","5.0","396.0","115.29921913146973","0.58","19862.0","5.576","5.84725","0.126125","-0.005","0.08140625","-0.0208984375"
"1","0","2855","5.0","396.0","115.31663417816162","0.57","19865.0","6.542","4.1755","4.096","-0.005","0.0833203125","-0.020078125"
"1","0","2856","5.0","397.0","115.4037094116211","0.57","19880.0","1.33325","5.7855","6.553","-0.007509765625","0.0821484375","-0.02"
"1","0","2857","5.0","400.0","115.42112445831299","0.56","19883.0","1.2415","1.5955","0.096375","-0.008662109375","0.03841796875","-0.0214453125"
"1","0","2858","5.0","399.0","115.43853950500488","0.55","19886.0","1.27925","1.92375","-4.096","-0.008603515625","0.0385546875","-0.005"
"1","0","2859","5.0","392.0","115.52561473846436","0.54","19901.0","4.75","6.397","-5.0625","-0.005","0.038984375","-0.005"
"1","0","2860","5.0","387.0","115.54302978515625","0.58","19904.0","1.60325","6.9925","-1.45425","-0.00125","0.03908203125","-0.005"
"1","0","2861","5.0","387.0","115.54302978515625","0.58","19904.0","1.60325","6.9925","-1.45425","-0.00125","0.03908203125","-0.005"
"1","0","2862","5.0","388.0","115.56044483184814","0.58","19907.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2863","5.0","388.0","115.56044483184814","0.58","19907.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2864","5.0","389.0","115.57205486297607","0.58","19909.0","1.49525","5.328","0.5075","-0.005","0.037890625","-0.005"
"1","0","2865","5.0","389.0","115.57785987854004","0.58","19910.0","1.7275","4.229","1.024","-0.005","0.03767578125","-0.009404296875"
"1","0","2866","5.0","389.0","115.57785987854004","0.58","19910.0","1.7275","4.229","1.024","-0.005","0.03767578125","-0.009404296875"
