"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward","Homing Mark","WiaSL Mark"
"1","0","2640","12.0","395.0","107.35795783996582","0.47","18494.0","4.6855","-1.80925","-0.30225","-0.0003125","0.03962890625","-0.009990234375","0.0","0.0"
"1","0","2641","12.0","395.0","107.37537288665771","0.47","18497.0","5.2575","-1.7405","-1.6915","0.00125","0.083359375","-0.0097509765625","0.0","0.0"
"1","0","2642","12.0","395.0","107.46244812011719","0.47","18512.0","4.99825","-1.95425","-1.22","-0.00125","0.02","-0.0223046875","0.0","0.0"
"1","0","2643","12.0","394.0","107.47405815124512","0.47","18514.0","4.5665","-1.1755","-0.5075","-0.00125","0.08212890625","-0.005","0.0","0.0"
"1","0","2644","12.0","394.0","107.47986316680908","0.47","18515.0","4.5665","-1.1755","-0.5075","-0.00125","0.08212890625","-0.005","0.0","0.0"
"1","0","2645","12.0","394.0","107.49727821350098","0.48","18518.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2646","12.0","394.0","107.60176849365234","0.48","18536.0","4.2965","-1.61825","-1.058","0.0003125","0.039609375","-0.009912109375","0.0","0.0"
"1","0","2647","12.0","394.0","107.61918354034424","0.48","18539.0","2.04575","-1.38925","-1.45425","-0.0003125","0.0395703125","-0.009990234375","0.0","0.0"
"1","0","2648","12.0","394.0","107.7236738204956","0.48","18557.0","1.954","-1.8625","-0.3995","0.00125","0.082578125","-0.005","0.0","0.0"
"1","0","2649","12.0","394.0","107.7410888671875","0.48","18560.0","4.178","-2.046","0.2915","-0.0003125","0.03908203125","-0.0219921875","0.0","0.0"
"1","0","2650","12.0","394.0","107.84557914733887","0.48","18578.0","5.779125","-1.3205","-0.064","0.0003125","0.081640625","-0.009521484375","0.0","0.0"
"1","0","2651","12.0","394.0","107.85138416290283","0.47","18579.0","1.092","-1.7405","-0.256","-0.0003125","0.0805859375","-0.02048828125","0.0","0.0"
"1","0","2652","12.0","394.0","107.88040924072266","0.47","18584.0","4.232","-1.5625","-0.4535","-0.0003125","0.039296875","-0.009521484375","0.0","0.0"
"1","0","2653","12.0","394.0","107.96748447418213","0.46","18599.0","4.7825","-4.2595","-1.8245","-0.0003125","0.080234375","-0.005","0.0","0.0"
"1","0","2654","12.0","394.0","107.98489952087402","0.46","18602.0","5.268","-4.4425","-1.101","0.0003125","0.0808203125","-0.005","0.0","0.0"
"1","0","2655","12.0","394.0","108.00231456756592","0.46","18605.0","5.83325","-5.6785","-1.27925","-0.00125","0.03958984375","-0.005","0.0","0.0"
"1","0","2656","12.0","394.0","108.10680484771729","0.45","18623.0","1.22525","-2.0155","-1.3925","-0.00125","0.08205078125","-0.0212890625","0.0","0.0"
"1","0","2657","12.0","393.0","108.12421989440918","0.47","18626.0","4.5555","-0.47325","-1.092","-0.0003125","0.081796875","-0.009736328125","0.0","0.0"
"1","0","2658","12.0","393.0","108.14163494110107","0.48","18629.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","2659","12.0","393.0","108.15904998779297","0.48","18632.0","5.0525","-1.024","-4.10225","-0.00125","0.0830859375","-0.005","0.0","0.0"
"1","0","2660","12.0","393.0","108.24612522125244","0.48","18647.0","1.092","-4.855","-1.209","0.00125","0.0809375","-0.02","0.0","0.0"
"1","0","2661","12.0","393.0","108.3680305480957","0.43","18668.0","5.484","-6.7025","-0.46425","0.0003125","0.081171875","-0.005","0.0","0.0"
"1","0","2662","12.0","395.0","108.48993587493896","0.41","18689.0","4.1885","-4.603","1.0795","0.00125","0.080078125","-0.02","0.0","0.0"
"1","0","2663","12.0","395.0","108.50735092163086","0.42","18692.0","4.383","-5.738","1.438","0.00125","0.08078125","-0.009521484375","0.0","0.0"
"1","0","2664","12.0","398.0","108.61184120178223","0.41","18710.0","7.244","-4.436","4.8255","0.00125","0.03904296875","-0.005","0.0","0.0"
"1","0","2665","12.0","398.0","108.62925624847412","0.39","18713.0","7.0925","-8.0915","2.04575","-0.0003125","0.08359375","-0.008837890625","0.0","0.0"
"1","0","2666","12.0","397.0","108.64667129516602","0.38","18716.0","1.5275","-5.51075","-1.4845","-0.00125","0.08","-0.009521484375","0.0","0.0"
"1","0","2667","12.0","396.0","108.73374652862549","0.39","18731.0","1.68875","-4.98475","-1.70025","0.00125","0.03884765625","-0.005","0.0","0.0"
"1","0","2668","12.0","393.0","108.75116157531738","0.4","18734.0","1.33875","-7.191","-5.7415","-0.00125","0.081953125","-0.008857421875","0.0","0.0"
"1","0","2669","12.0","391.0","108.76857662200928","0.4","18737.0","1.317","-4.232","-4.096","0.00125","0.0832421875","-0.008251953125","0.0","0.0"
"1","0","2670","12.0","387.0","108.78599166870117","0.45","18740.0","1.22","-1.3435","-5.7255","0.00125","0.02","-0.005","0.0","0.0"
"1","0","2671","12.0","386.0","108.87306690216064","0.46","18755.0","1.99725","-0.29775","-7.125","0.00125","0.080703125","-0.005","0.0","0.0"
"1","0","2672","12.0","386.0","108.87887191772461","0.5","18756.0","1.305125","0.29775","-5.3115","-0.0003125","0.088359375","-0.007587890625","0.0","0.0"
"1","0","2673","12.0","386.0","108.89048194885254","0.5","18758.0","1.305125","0.29775","-5.3115","-0.0003125","0.088359375","-0.007587890625","0.0","0.0"
"1","0","2674","12.0","387.0","108.9949722290039","0.5","18776.0","-1.38725","-1.024","-5.5815","-0.00125","0.0809375","-0.008056640625","0.0","0.0"
"1","0","2675","12.0","388.0","109.0123872756958","0.5","18779.0","-1.452","-1.397","-5.279","-0.00125","0.0803125","-0.007822265625","0.0","0.0"
"1","0","2676","12.0","389.0","109.0298023223877","0.49","18782.0","5.681125","-0.38175","-1.937625","-0.0003125","0.03947265625","-0.008837890625","0.0","0.0"
"1","0","2677","12.0","390.0","109.13429260253906","0.49","18800.0","5.20875","-1.374","-1.6515","-0.00125","0.038515625","-0.005","0.0","0.0"
